Date,County,daily.death.count,population.2018,patients.hospitalized,patients.on.ventilators,airborn.isolation.beds,adult.ICU.beds,new.cases,month,region
2020-09-04,Northumberland,1,91083,6,0,92.3,71.4,23,09,northcentral
2020-09-05,Northumberland,0,91083,6,0,100,28.6,3,09,northcentral
2020-09-06,Northumberland,0,91083,6,0,100,14.3,5,09,northcentral
2020-09-07,Northumberland,0,91083,6,0,100,14.3,0,09,northcentral
2020-09-08,Northumberland,0,91083,6,0,92.3,71.4,4,09,northcentral
2020-09-09,Northumberland,2,91083,6,0,92.3,71.4,6,09,northcentral
2020-09-10,Northumberland,0,91083,6,0,92.3,71.4,6,09,northcentral
2020-09-11,Northumberland,0,91083,6,0,92.3,71.4,16,09,northcentral
2020-09-12,Northumberland,0,91083,5,0,100,42.9,4,09,northcentral
2020-09-13,Northumberland,0,91083,5,0,100,42.9,5,09,northcentral
2020-09-14,Northumberland,1,91083,6,0,92.3,71.4,9,09,northcentral
2020-09-15,Northumberland,1,91083,7,0,92.3,71.4,8,09,northcentral
2020-09-16,Northumberland,0,91083,8,0,92.3,71.4,6,09,northcentral
2020-09-17,Northumberland,0,91083,7,0,92.3,71.4,15,09,northcentral
2020-09-18,Northumberland,0,91083,7,0,92.3,71.4,14,09,northcentral
2020-09-19,Northumberland,0,91083,7,0,100,42.9,2,09,northcentral
2020-09-20,Northumberland,1,91083,7,0,100,42.9,23,09,northcentral
2020-09-21,Northumberland,1,91083,7,0,100,28.6,14,09,northcentral
2020-09-22,Northumberland,3,91083,7,0,100,14.3,22,09,northcentral
2020-09-23,Northumberland,1,91083,7,0,100,14.3,8,09,northcentral
2020-09-24,Northumberland,4,91083,9,0,100,42.9,37,09,northcentral
2020-09-25,Northumberland,2,91083,6,0,100,14.3,33,09,northcentral
2020-09-26,Northumberland,1,91083,6,0,100,28.6,27,09,northcentral
2020-09-27,Northumberland,4,91083,6,0,100,14.3,17,09,northcentral
2020-09-28,Northumberland,1,91083,7,0,92.3,71.4,12,09,northcentral
2020-09-29,Northumberland,1,91083,7,0,100,0,15,09,northcentral
2020-09-30,Northumberland,3,91083,11,0,100,0,15,09,northcentral
2020-10-01,Northumberland,2,91083,14,0,100,0,15,10,northcentral
2020-10-02,Northumberland,0,91083,16,0,100,0,13,10,northcentral
2020-10-03,Northumberland,1,91083,14,0,100,14.3,15,10,northcentral
2020-10-04,Northumberland,2,91083,14,0,100,42.9,12,10,northcentral
2020-10-05,Northumberland,7,91083,10,0,100,42.9,20,10,northcentral
2020-10-06,Northumberland,3,91083,8,0,100,28.6,50,10,northcentral
2020-10-07,Northumberland,4,91083,8,0,100,0,16,10,northcentral
2020-10-08,Northumberland,3,91083,9,0,100,0,22,10,northcentral
2020-10-09,Northumberland,2,91083,12,0,92.3,71.4,16,10,northcentral
2020-10-10,Northumberland,1,91083,12,0,100,0,6,10,northcentral
2020-10-11,Northumberland,0,91083,11,0,100,0,11,10,northcentral
2020-10-12,Northumberland,3,91083,11,0,100,14.3,14,10,northcentral
2020-10-13,Northumberland,2,91083,11,0,100,14.3,8,10,northcentral
2020-10-14,Northumberland,1,91083,11,0,100,0,6,10,northcentral
2020-10-15,Northumberland,3,91083,10,0,100,14.3,14,10,northcentral
2020-10-16,Northumberland,1,91083,10,0,100,14.3,12,10,northcentral
2020-10-17,Northumberland,2,91083,11,0,100,0,9,10,northcentral
2020-10-18,Northumberland,1,91083,11,0,100,14.3,84,10,northcentral
2020-10-19,Northumberland,1,91083,7,0,92.3,71.4,5,10,northcentral
2020-10-20,Northumberland,2,91083,7,0,100,42.9,8,10,northcentral
2020-10-21,Northumberland,1,91083,7,0,100,28.6,22,10,northcentral
2020-10-22,Northumberland,0,91083,4,0,100,28.6,13,10,northcentral
2020-10-23,Northumberland,0,91083,4,0,100,57.1,9,10,northcentral
2020-10-24,Northumberland,0,91083,4,0,100,71.4,10,10,northcentral
2020-10-25,Northumberland,1,91083,4,0,100,14.3,10,10,northcentral
2020-10-26,Northumberland,0,91083,2,0,100,14.3,11,10,northcentral
2020-10-27,Northumberland,0,91083,3,0,100,14.3,9,10,northcentral
2020-10-28,Northumberland,0,91083,3,0,100,14.3,27,10,northcentral
2020-10-29,Northumberland,0,91083,3,0,100,42.9,18,10,northcentral
2020-10-30,Northumberland,0,91083,4,0,100,28.6,15,10,northcentral
2020-10-31,Northumberland,0,91083,4,0,100,57.1,12,10,northcentral
2020-11-01,Northumberland,1,91083,3,0,100,57.1,22,11,northcentral
2020-11-02,Northumberland,0,91083,2,0,100,57.1,11,11,northcentral
2020-11-03,Northumberland,0,91083,3,0,100,42.9,17,11,northcentral
2020-11-04,Northumberland,0,91083,2,0,100,28.6,37,11,northcentral
2020-11-05,Northumberland,0,91083,5,0,92.3,71.4,23,11,northcentral
2020-11-06,Northumberland,0,91083,5,0,100,0,14,11,northcentral
2020-11-07,Northumberland,2,91083,5,0,100,28.6,24,11,northcentral
2020-11-08,Northumberland,1,91083,5,0,100,28.6,18,11,northcentral
2020-11-09,Northumberland,0,91083,6,0,100,28.6,29,11,northcentral
2020-11-10,Northumberland,0,91083,6,0,100,42.9,26,11,northcentral
2020-11-11,Northumberland,1,91083,6,0,100,57.1,37,11,northcentral
2020-11-12,Northumberland,0,91083,7,0,100,14.3,35,11,northcentral
2020-11-13,Northumberland,0,91083,9,0,100,57.1,34,11,northcentral
2020-11-14,Northumberland,1,91083,10,0,100,42.9,12,11,northcentral
2020-11-15,Northumberland,0,91083,11,0,92.3,71.4,9,11,northcentral
2020-11-16,Northumberland,2,91083,10,0,92.3,71.4,71,11,northcentral
2020-11-17,Northumberland,0,91083,12,0,92.3,71.4,34,11,northcentral
2020-11-18,Northumberland,2,91083,12,0,100,14.3,26,11,northcentral
2020-11-19,Northumberland,0,91083,12,0,100,14.3,39,11,northcentral
2020-11-20,Northumberland,0,91083,15,0,100,14.3,68,11,northcentral
2020-11-21,Northumberland,1,91083,16,0,100,42.9,73,11,northcentral
2020-11-22,Northumberland,1,91083,11,0,92.3,71.4,25,11,northcentral
2020-11-23,Northumberland,3,91083,11,0,100,28.6,29,11,northcentral
2020-11-24,Northumberland,2,91083,14,0,100,14.3,59,11,northcentral
2020-11-25,Northumberland,0,91083,12,0,92.3,71.4,65,11,northcentral
2020-11-26,Northumberland,0,91083,12,0,100,28.6,80,11,northcentral
2020-11-27,Northumberland,2,91083,7,0,92.3,71.4,66,11,northcentral
2020-11-28,Northumberland,4,91083,7,0,100,42.9,56,11,northcentral
2020-11-29,Northumberland,3,91083,6,0,100,42.9,35,11,northcentral
2020-11-30,Northumberland,3,91083,10,0,92.3,71.4,50,11,northcentral
2020-12-01,Northumberland,3,91083,10,0,100,57.1,60,12,northcentral
2020-12-02,Northumberland,6,91083,11,0,92.3,71.4,94,12,northcentral
2020-12-03,Northumberland,3,91083,11,0,100,14.3,119,12,northcentral
2020-12-04,Northumberland,2,91083,14,0,92.3,71.4,101,12,northcentral
2020-12-05,Northumberland,5,91083,15,0,92.3,71.4,64,12,northcentral
2020-12-06,Northumberland,7,91083,15,0,100,14.3,54,12,northcentral
2020-12-07,Northumberland,3,91083,13,0,100,14.3,86,12,northcentral
2020-12-08,Northumberland,3,91083,13,0,100,14.3,54,12,northcentral
2020-12-09,Northumberland,3,91083,14,0,100,14.3,97,12,northcentral
2020-12-10,Northumberland,1,91083,11,0,100,14.3,68,12,northcentral
2020-12-11,Northumberland,3,91083,12,0,100,0,34,12,northcentral
2020-12-12,Northumberland,5,91083,12,0,100,14.3,98,12,northcentral
2020-12-13,Northumberland,1,91083,11,0,100,28.6,75,12,northcentral
2020-12-14,Northumberland,4,91083,9,0,100,14.3,58,12,northcentral
2020-12-15,Northumberland,2,91083,10,0,100,0,92,12,northcentral
2020-12-16,Northumberland,2,91083,10,0,100,14.3,113,12,northcentral
2020-12-17,Northumberland,0,91083,9,0,100,14.3,36,12,northcentral
2020-12-18,Northumberland,0,91083,10,0,100,0,82,12,northcentral
2020-06-01,Potter,0,16622,0,0,100,83.3,0,06,northcentral
2020-06-02,Potter,0,16622,0,0,100,50,0,06,northcentral
2020-06-03,Potter,0,16622,0,0,100,83.3,3,06,northcentral
2020-06-04,Potter,0,16622,0,0,100,50,1,06,northcentral
2020-06-05,Potter,0,16622,0,0,100,100,3,06,northcentral
2020-06-06,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-07,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-08,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-09,Potter,0,16622,0,0,100,100,1,06,northcentral
2020-06-10,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-11,Potter,0,16622,0,0,100,100,1,06,northcentral
2020-06-12,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-13,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-14,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-15,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-16,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-17,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-18,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-19,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-20,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-21,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-22,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-23,Potter,0,16622,0,0,100,100,1,06,northcentral
2020-06-24,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-06-25,Potter,0,16622,0,0,100,66.7,1,06,northcentral
2020-06-26,Potter,0,16622,0,0,100,33.3,0,06,northcentral
2020-06-27,Potter,0,16622,0,0,100,16.7,0,06,northcentral
2020-06-28,Potter,0,16622,0,0,100,16.7,0,06,northcentral
2020-06-29,Potter,0,16622,0,0,100,16.7,0,06,northcentral
2020-06-30,Potter,0,16622,0,0,100,100,0,06,northcentral
2020-07-01,Potter,0,16622,0,0,100,100,0,07,northcentral
2020-07-02,Potter,0,16622,0,0,100,100,2,07,northcentral
2020-07-03,Potter,0,16622,0,0,100,100,0,07,northcentral
2020-07-04,Potter,0,16622,0,0,100,100,0,07,northcentral
2020-07-05,Potter,0,16622,0,0,100,100,0,07,northcentral
2020-07-06,Potter,0,16622,0,0,100,100,0,07,northcentral
2020-07-07,Potter,0,16622,0,0,100,83.3,0,07,northcentral
2020-07-08,Potter,0,16622,0,0,100,83.3,0,07,northcentral
2020-07-09,Potter,0,16622,0,0,100,66.7,0,07,northcentral
2020-07-10,Potter,0,16622,0,0,100,66.7,1,07,northcentral
2020-07-11,Potter,0,16622,0,0,100,66.7,0,07,northcentral
2020-07-12,Potter,0,16622,0,0,100,66.7,0,07,northcentral
2020-07-13,Potter,0,16622,0,0,100,66.7,0,07,northcentral
2020-07-14,Potter,0,16622,0,0,100,83.3,1,07,northcentral
2020-07-15,Potter,0,16622,0,0,100,50,0,07,northcentral
2020-07-16,Potter,0,16622,0,0,100,50,0,07,northcentral
2020-07-17,Potter,0,16622,0,0,100,50,0,07,northcentral
2020-07-18,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-19,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-20,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-21,Potter,0,16622,0,0,100,66.7,1,07,northcentral
2020-07-22,Potter,0,16622,0,0,100,50,0,07,northcentral
2020-07-23,Potter,0,16622,0,0,100,50,0,07,northcentral
2020-07-24,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-25,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-26,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-27,Potter,0,16622,0,0,100,33.3,0,07,northcentral
2020-07-28,Potter,0,16622,0,0,100,66.7,0,07,northcentral
2020-07-29,Potter,0,16622,0,0,100,66.7,0,07,northcentral
2020-07-31,Potter,0,16622,0,0,100,83.3,0,07,northcentral
2020-08-01,Potter,0,16622,0,0,100,83.3,0,08,northcentral
2020-08-02,Potter,0,16622,0,0,100,83.3,0,08,northcentral
2020-08-03,Potter,0,16622,0,0,100,83.3,0,08,northcentral
2020-08-04,Potter,0,16622,0,0,100,83.3,0,08,northcentral
2020-08-05,Potter,0,16622,0,0,100,100,0,08,northcentral
2020-08-06,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-07,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-08,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-09,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-10,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-11,Potter,0,16622,0,0,100,50,0,08,northcentral
2020-08-12,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-13,Potter,0,16622,0,0,100,50,1,08,northcentral
2020-08-14,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-15,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-16,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-17,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-18,Potter,0,16622,0,0,100,33.3,1,08,northcentral
2020-08-19,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-20,Potter,0,16622,0,0,100,50,0,08,northcentral
2020-08-21,Potter,0,16622,0,0,100,50,0,08,northcentral
2020-08-22,Potter,0,16622,0,0,100,33.3,2,08,northcentral
2020-08-23,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-24,Potter,0,16622,0,0,100,33.3,0,08,northcentral
2020-08-25,Potter,0,16622,0,0,100,83.3,0,08,northcentral
2020-08-26,Potter,0,16622,0,0,100,83.3,0,08,northcentral
2020-08-27,Potter,0,16622,0,0,100,50,0,08,northcentral
2020-08-28,Potter,0,16622,0,0,100,50,0,08,northcentral
2020-08-29,Potter,0,16622,0,0,100,83.3,1,08,northcentral
2020-08-30,Potter,0,16622,0,0,100,66.7,0,08,northcentral
2020-08-31,Potter,0,16622,0,0,100,100,0,08,northcentral
2020-09-01,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-02,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-03,Potter,0,16622,0,0,100,33.3,0,09,northcentral
2020-09-04,Potter,0,16622,0,0,100,33.3,0,09,northcentral
2020-09-05,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-06,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-07,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-08,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-09,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-10,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-11,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-12,Potter,0,16622,0,0,100,100,0,09,northcentral
2020-09-13,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-14,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-15,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-16,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-17,Potter,0,16622,0,0,100,66.7,0,09,northcentral
2020-09-18,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-19,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-20,Potter,0,16622,0,0,100,50,1,09,northcentral
2020-09-21,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-22,Potter,0,16622,0,0,100,83.3,0,09,northcentral
2020-09-23,Potter,0,16622,0,0,100,33.3,1,09,northcentral
2020-09-24,Potter,0,16622,0,0,100,33.3,1,09,northcentral
2020-09-25,Potter,0,16622,0,0,100,33.3,0,09,northcentral
2020-09-26,Potter,0,16622,0,0,100,33.3,1,09,northcentral
2020-09-27,Potter,0,16622,0,0,100,33.3,0,09,northcentral
2020-09-28,Potter,0,16622,0,0,100,33.3,0,09,northcentral
2020-09-29,Potter,0,16622,0,0,100,50,0,09,northcentral
2020-09-30,Potter,0,16622,0,0,100,50,1,09,northcentral
2020-10-01,Potter,0,16622,1,0,100,50,0,10,northcentral
2020-10-02,Potter,0,16622,1,0,100,50,0,10,northcentral
2020-10-03,Potter,0,16622,1,0,100,50,0,10,northcentral
2020-10-04,Potter,0,16622,1,0,100,50,0,10,northcentral
2020-10-05,Potter,0,16622,1,0,100,100,1,10,northcentral
2020-10-06,Potter,0,16622,1,0,100,83.3,3,10,northcentral
2020-10-07,Potter,0,16622,1,0,100,83.3,0,10,northcentral
2020-10-08,Potter,0,16622,1,0,100,50,1,10,northcentral
2020-10-09,Potter,0,16622,0,0,100,100,1,10,northcentral
2020-10-10,Potter,1,16622,0,0,100,100,1,10,northcentral
2020-10-11,Potter,0,16622,0,0,100,100,0,10,northcentral
2020-10-12,Potter,0,16622,1,0,100,50,0,10,northcentral
2020-10-13,Potter,0,16622,0,0,100,50,0,10,northcentral
2020-10-14,Potter,0,16622,0,0,100,66.7,0,10,northcentral
2020-10-15,Potter,0,16622,0,0,100,33.3,1,10,northcentral
2020-10-16,Potter,0,16622,0,0,100,33.3,2,10,northcentral
2020-10-17,Potter,0,16622,0,0,100,50,0,10,northcentral
2020-10-18,Potter,0,16622,0,0,100,50,1,10,northcentral
2020-10-19,Potter,0,16622,1,0,100,66.7,1,10,northcentral
2020-10-20,Potter,0,16622,1,0,100,66.7,1,10,northcentral
2020-10-21,Potter,0,16622,1,0,100,33.3,0,10,northcentral
2020-10-22,Potter,0,16622,0,0,100,50,0,10,northcentral
2020-10-23,Potter,0,16622,0,0,100,50,5,10,northcentral
2020-10-24,Potter,0,16622,0,0,100,50,0,10,northcentral
2020-10-25,Potter,0,16622,0,0,100,50,1,10,northcentral
2020-10-26,Potter,0,16622,2,0,100,33.3,1,10,northcentral
2020-10-27,Potter,0,16622,2,0,100,33.3,4,10,northcentral
2020-10-28,Potter,0,16622,1,0,100,33.3,1,10,northcentral
2020-10-29,Potter,0,16622,1,0,100,50,3,10,northcentral
2020-10-30,Potter,0,16622,1,0,100,33.3,2,10,northcentral
2020-10-31,Potter,0,16622,1,0,100,33.3,0,10,northcentral
2020-11-01,Potter,0,16622,2,0,100,50,4,11,northcentral
2020-11-02,Potter,0,16622,2,0,100,50,2,11,northcentral
2020-11-03,Potter,0,16622,2,0,100,50,0,11,northcentral
2020-11-04,Potter,0,16622,2,0,100,50,2,11,northcentral
2020-11-05,Potter,0,16622,2,0,100,16.7,2,11,northcentral
2020-11-06,Potter,0,16622,3,0,100,33.3,3,11,northcentral
2020-11-07,Potter,0,16622,2,0,100,33.3,3,11,northcentral
2020-11-08,Potter,0,16622,1,0,100,50,1,11,northcentral
2020-11-09,Potter,0,16622,2,0,100,66.7,5,11,northcentral
2020-11-10,Potter,0,16622,2,0,100,83.3,1,11,northcentral
2020-11-11,Potter,0,16622,2,0,100,100,4,11,northcentral
2020-11-12,Potter,0,16622,2,0,100,66.7,7,11,northcentral
2020-11-13,Potter,1,16622,1,0,100,50,3,11,northcentral
2020-11-14,Potter,0,16622,1,0,100,33.3,7,11,northcentral
2020-11-15,Potter,1,16622,0,0,100,33.3,2,11,northcentral
2020-11-16,Potter,0,16622,0,0,100,50,8,11,northcentral
2020-11-17,Potter,0,16622,0,0,100,50,3,11,northcentral
2020-11-18,Potter,0,16622,0,0,100,66.7,5,11,northcentral
2020-11-19,Potter,0,16622,3,0,100,66.7,3,11,northcentral
2020-11-20,Potter,0,16622,3,0,100,66.7,8,11,northcentral
2020-11-21,Potter,0,16622,4,0,100,66.7,13,11,northcentral
2020-11-22,Potter,0,16622,5,0,100,66.7,5,11,northcentral
2020-11-23,Potter,0,16622,4,0,100,50,9,11,northcentral
2020-11-24,Potter,0,16622,7,0,100,33.3,24,11,northcentral
2020-11-25,Potter,0,16622,8,0,100,16.7,8,11,northcentral
2020-11-26,Potter,0,16622,7,0,100,33.3,6,11,northcentral
2020-11-27,Potter,1,16622,4,0,100,33.3,11,11,northcentral
2020-11-28,Potter,1,16622,3,0,100,50,5,11,northcentral
2020-11-29,Potter,0,16622,4,0,100,33.3,4,11,northcentral
2020-11-30,Potter,1,16622,5,0,100,33.3,18,11,northcentral
2020-12-01,Potter,0,16622,6,0,100,16.7,52,12,northcentral
2020-12-02,Potter,0,16622,11,0,100,16.7,17,12,northcentral
2020-12-03,Potter,0,16622,13,0,100,33.3,14,12,northcentral
2020-12-04,Potter,1,16622,15,0,100,16.7,8,12,northcentral
2020-12-05,Potter,0,16622,16,0,100,33.3,9,12,northcentral
2020-12-06,Potter,0,16622,19,0,100,33.3,9,12,northcentral
2020-12-07,Potter,1,16622,18,0,100,33.3,17,12,northcentral
2020-12-08,Potter,1,16622,17,0,100,50,11,12,northcentral
2020-12-09,Potter,0,16622,15,0,100,50,10,12,northcentral
2020-12-10,Potter,0,16622,15,0,100,16.7,9,12,northcentral
2020-12-11,Potter,0,16622,15,0,100,50,8,12,northcentral
2020-12-12,Potter,0,16622,13,0,100,66.7,20,12,northcentral
2020-12-13,Potter,1,16622,14,0,100,66.7,8,12,northcentral
2020-12-14,Potter,0,16622,13,0,100,66.7,6,12,northcentral
2020-12-15,Potter,0,16622,11,0,100,33.3,16,12,northcentral
2020-12-16,Potter,0,16622,12,0,100,0,10,12,northcentral
2020-12-17,Potter,0,16622,8,0,100,0,9,12,northcentral
2020-12-18,Potter,0,16622,8,0,100,33.3,11,12,northcentral
2020-06-01,Tioga,0,40763,0,0,66.7,66.7,2,06,northcentral
2020-06-02,Tioga,0,40763,0,0,100,66.7,0,06,northcentral
2020-06-03,Tioga,0,40763,0,0,66.7,16.7,0,06,northcentral
2020-06-04,Tioga,0,40763,1,0,33.3,16.7,0,06,northcentral
2020-06-05,Tioga,0,40763,1,0,33.3,50,0,06,northcentral
2020-06-06,Tioga,0,40763,1,0,33.3,16.7,0,06,northcentral
2020-06-07,Tioga,0,40763,0,0,33.3,50,0,06,northcentral
2020-06-08,Tioga,0,40763,0,0,33.3,66.7,0,06,northcentral
2020-06-09,Tioga,0,40763,0,0,66.7,16.7,0,06,northcentral
2020-06-10,Tioga,0,40763,0,0,33.3,16.7,1,06,northcentral
2020-06-11,Tioga,0,40763,0,0,33.3,50,0,06,northcentral
2020-06-12,Tioga,0,40763,0,0,33.3,66.7,0,06,northcentral
2020-06-13,Tioga,0,40763,0,0,33.3,50,0,06,northcentral
2020-06-14,Tioga,0,40763,0,0,0,50,0,06,northcentral
2020-06-15,Tioga,0,40763,0,0,33.3,50,0,06,northcentral
2020-06-16,Tioga,0,40763,0,0,33.3,50,0,06,northcentral
2020-06-17,Tioga,0,40763,0,0,33.3,33.3,0,06,northcentral
2020-06-18,Tioga,0,40763,0,0,33.3,33.3,0,06,northcentral
2020-06-19,Tioga,0,40763,0,0,33.3,16.7,0,06,northcentral
2020-06-20,Tioga,0,40763,0,0,0,33.3,2,06,northcentral
2020-06-21,Tioga,0,40763,0,0,0,50,1,06,northcentral
2020-06-22,Tioga,0,40763,0,0,0,33.3,0,06,northcentral
2020-06-23,Tioga,0,40763,0,0,33.3,83.3,0,06,northcentral
2020-06-24,Tioga,0,40763,0,0,33.3,83.3,0,06,northcentral
2020-06-25,Tioga,0,40763,0,0,33.3,66.7,0,06,northcentral
2020-06-26,Tioga,0,40763,0,0,66.7,50,1,06,northcentral
2020-06-27,Tioga,0,40763,0,0,33.3,50,0,06,northcentral
2020-06-28,Tioga,0,40763,1,0,33.3,50,2,06,northcentral
2020-06-29,Tioga,0,40763,1,0,33.3,33.3,0,06,northcentral
2020-06-30,Tioga,0,40763,1,0,66.7,16.7,0,06,northcentral
2020-07-01,Tioga,0,40763,1,0,33.3,16.7,0,07,northcentral
2020-07-02,Tioga,0,40763,1,0,0,33.3,0,07,northcentral
2020-07-03,Tioga,0,40763,1,1,33.3,50,0,07,northcentral
2020-07-04,Tioga,0,40763,1,1,33.3,50,1,07,northcentral
2020-07-05,Tioga,0,40763,1,1,33.3,66.7,0,07,northcentral
2020-07-06,Tioga,0,40763,1,1,33.3,50,0,07,northcentral
2020-07-07,Tioga,0,40763,1,1,66.7,33.3,0,07,northcentral
2020-07-08,Tioga,0,40763,1,1,66.7,50,0,07,northcentral
2020-07-09,Tioga,0,40763,1,1,33.3,50,0,07,northcentral
2020-07-10,Tioga,0,40763,1,1,33.3,33.3,2,07,northcentral
2020-07-11,Tioga,0,40763,1,0,66.7,16.7,0,07,northcentral
2020-07-12,Tioga,0,40763,1,0,33.3,66.7,0,07,northcentral
2020-07-13,Tioga,0,40763,1,0,0,33.3,1,07,northcentral
2020-07-14,Tioga,0,40763,1,0,0,66.7,1,07,northcentral
2020-07-15,Tioga,0,40763,1,0,0,50,1,07,northcentral
2020-07-16,Tioga,0,40763,1,0,33.3,50,0,07,northcentral
2020-07-17,Tioga,0,40763,1,0,33.3,33.3,0,07,northcentral
2020-07-18,Tioga,0,40763,0,0,33.3,50,0,07,northcentral
2020-07-19,Tioga,0,40763,0,0,33.3,66.7,0,07,northcentral
2020-07-20,Tioga,0,40763,2,0,33.3,33.3,1,07,northcentral
2020-07-21,Tioga,0,40763,2,0,0,33.3,0,07,northcentral
2020-07-22,Tioga,0,40763,2,0,33.3,66.7,0,07,northcentral
2020-07-23,Tioga,0,40763,2,0,33.3,33.3,1,07,northcentral
2020-07-24,Tioga,0,40763,1,0,33.3,33.3,0,07,northcentral
2020-07-25,Tioga,0,40763,1,0,33.3,33.3,0,07,northcentral
2020-07-26,Tioga,0,40763,1,0,33.3,16.7,0,07,northcentral
2020-07-27,Tioga,0,40763,1,0,0,0,0,07,northcentral
2020-07-28,Tioga,0,40763,1,0,0,33.3,0,07,northcentral
2020-07-29,Tioga,0,40763,1,0,66.7,50,0,07,northcentral
2020-07-31,Tioga,1,40763,0,0,0,16.7,0,07,northcentral
2020-08-01,Tioga,0,40763,0,0,0,33.3,0,08,northcentral
2020-08-02,Tioga,0,40763,0,0,0,33.3,0,08,northcentral
2020-08-03,Tioga,0,40763,0,0,0,50,1,08,northcentral
2020-08-04,Tioga,0,40763,0,0,0,50,0,08,northcentral
2020-08-05,Tioga,0,40763,0,0,33.3,50,1,08,northcentral
2020-08-06,Tioga,0,40763,0,0,66.7,33.3,0,08,northcentral
2020-08-07,Tioga,0,40763,0,0,33.3,66.7,1,08,northcentral
2020-08-08,Tioga,0,40763,0,0,33.3,50,0,08,northcentral
